student_id,class,gender,state,socioeconomic_score,family_income_category,distance_from_school_km,num_siblings,parents_education,is_first_gen_learner,has_elder_sibling_dropped,child_labour_involved,seasonal_migration,health_issues,prev_year_attendance,current_attendance,midterm_score,final_score_prev_year,score_trend,failed_prev_year,repeated_class,teacher_student_ratio,school_has_midday_meal,school_has_toilet,dropout_risk_score,dropout_risk_label,dropout
STU0684,8,Male,UP,0.74,Below Poverty Line,1.2,5,Primary,0,0,0,1,0,79.1,94.3,51.2,40.1,11.1,0,0,60,1,1,37.07,Low,0
STU0685,10,Male,Odisha,1.44,Below Poverty Line,3.4,3,Illiterate,1,1,0,0,0,53.0,48.0,74.5,63.0,11.6,0,0,43,0,0,48.96,Medium,0
STU0686,8,Male,Bihar,1.19,Below Poverty Line,6.9,5,Secondary,0,0,0,0,0,40.4,36.9,56.8,60.8,-3.9,0,0,42,1,1,49.21,Medium,0
STU0687,8,Male,Telangana,8.14,Middle Income,6.0,0,Graduate,0,1,0,0,0,90.9,93.1,44.0,45.8,-1.8,0,0,63,1,0,16.13,Low,0
STU0688,7,Male,Telangana,4.63,Low Income,8.8,0,Primary,0,0,0,1,0,65.3,48.1,41.0,78.3,-37.3,0,0,63,1,1,36.41,Low,0
STU0689,9,Male,Rajasthan,2.7,Below Poverty Line,10.5,0,Primary,1,1,1,0,1,30.0,35.9,35.3,60.3,-25.0,0,0,47,1,1,68.25,High,1
STU0690,6,Male,Assam,2.77,Below Poverty Line,1.1,1,Primary,0,0,1,0,0,75.1,64.0,41.6,54.3,-12.7,0,0,35,1,1,50.25,Medium,0
STU0691,7,Female,Bihar,2.43,Below Poverty Line,2.2,0,Secondary,0,1,0,0,0,44.5,57.8,75.1,56.6,18.5,0,0,50,0,1,40.43,Medium,0
STU0692,7,Female,Bihar,4.86,Low Income,0.5,0,Illiterate,1,0,0,1,0,92.4,84.3,67.7,65.5,2.2,0,0,34,1,0,42.31,Medium,0
STU0693,8,Male,UP,2.35,Below Poverty Line,8.5,3,Primary,0,1,0,1,0,67.1,72.5,32.7,56.8,-24.1,0,0,31,1,1,48.61,Medium,0
STU0694,6,Male,Rajasthan,2.91,Below Poverty Line,0.7,4,Graduate,1,0,1,0,0,72.0,42.1,23.6,56.6,-33.1,0,0,35,1,1,57.08,Medium,0
STU0695,6,Female,Bihar,4.68,Low Income,7.9,4,Illiterate,1,0,0,0,0,74.8,58.1,35.0,76.1,-41.1,0,0,37,1,1,49.75,Medium,0
STU0696,8,Male,Jharkhand,2.49,Below Poverty Line,1.6,0,Graduate,0,0,1,0,0,29.8,21.8,41.0,33.9,7.1,1,1,31,0,1,63.85,Medium,0
STU0697,7,Female,Rajasthan,0.87,Below Poverty Line,1.8,0,Graduate,0,1,0,1,1,47.2,21.8,49.5,36.7,12.8,0,0,52,1,1,64.23,Medium,0
STU0698,8,Male,Rajasthan,6.1,Middle Income,0.5,0,Illiterate,1,1,0,0,0,46.6,47.6,76.1,71.2,4.9,0,0,49,1,1,28.37,Low,0
STU0699,6,Female,Telangana,3.68,Low Income,1.6,5,Secondary,0,0,1,1,0,51.6,49.8,45.1,99.1,-53.9,0,0,33,1,1,68.54,High,1
STU0700,8,Female,Assam,4.46,Low Income,8.8,3,Illiterate,1,0,1,1,0,72.2,57.3,85.2,72.9,12.3,0,0,44,0,1,56.38,Medium,0
STU0701,8,Female,UP,4.55,Low Income,0.5,3,Secondary,0,0,0,0,1,57.1,52.0,24.8,89.7,-64.9,0,0,59,1,1,37.34,Low,0
STU0702,6,Female,Telangana,4.9,Low Income,2.1,3,Secondary,0,1,0,0,1,32.2,35.3,48.7,50.6,-1.9,0,0,49,0,1,48.46,Medium,0
STU0703,7,Male,MP,1.54,Below Poverty Line,0.5,4,Illiterate,1,1,0,0,0,61.5,35.5,69.1,47.2,22.0,0,0,53,1,1,58.18,Medium,0
STU0704,6,Male,Rajasthan,1.09,Below Poverty Line,1.9,1,Secondary,0,1,0,0,0,34.3,16.5,70.2,65.8,4.5,0,0,38,1,1,49.78,Medium,0
STU0705,6,Female,Bihar,6.14,Middle Income,0.8,4,Secondary,1,0,0,0,0,78.6,70.3,49.0,74.2,-25.3,0,0,50,1,1,22.58,Low,0
STU0706,10,Female,Bihar,3.65,Low Income,1.2,3,Primary,0,1,0,0,1,86.1,81.3,73.0,35.7,37.3,0,0,42,1,1,32.85,Low,0
STU0707,7,Male,Odisha,0.09,Below Poverty Line,8.4,2,Illiterate,1,1,0,0,1,41.7,36.1,69.6,54.4,15.2,0,0,34,1,1,75.72,High,1
STU0708,9,Male,UP,3.85,Low Income,2.3,1,Illiterate,1,0,0,0,0,61.8,65.7,42.7,57.5,-14.8,0,0,43,1,1,30.73,Low,0
STU0709,7,Male,Odisha,1.26,Below Poverty Line,1.3,0,Primary,0,0,0,0,0,73.7,73.5,60.7,46.5,14.2,0,0,36,1,1,16.67,Low,0
STU0710,9,Male,MP,2.08,Below Poverty Line,3.6,5,Graduate,1,0,0,0,0,76.7,78.7,67.7,48.4,19.2,0,0,35,1,1,23.6,Low,0
STU0711,9,Female,Bihar,3.2,Low Income,0.6,4,Secondary,0,0,0,0,0,56.5,37.6,44.0,72.3,-28.3,0,0,41,0,1,43.94,Medium,0
STU0712,8,Male,Bihar,2.35,Below Poverty Line,1.2,5,Primary,0,0,0,0,0,74.1,70.5,85.5,66.0,19.5,0,0,45,1,1,12.92,Low,0
STU0713,8,Male,UP,6.51,Middle Income,3.2,1,Primary,0,0,0,1,0,17.1,10.0,40.0,71.6,-31.6,0,0,61,1,1,48.17,Medium,0
STU0714,7,Male,Odisha,1.0,Below Poverty Line,1.1,2,Illiterate,1,0,0,0,0,47.1,56.7,57.6,63.7,-6.1,0,0,40,1,1,43.71,Medium,0
STU0715,7,Male,Rajasthan,4.33,Low Income,4.5,1,Illiterate,1,0,0,0,0,62.7,59.4,32.5,43.2,-10.7,0,0,33,1,1,33.43,Low,0
STU0716,10,Male,UP,3.12,Low Income,2.7,4,Primary,0,0,1,0,1,21.3,10.0,56.9,65.2,-8.3,0,0,58,1,1,64.33,Medium,0
STU0717,9,Female,Rajasthan,1.36,Below Poverty Line,5.9,3,Primary,0,0,1,0,1,54.0,57.5,35.8,41.8,-6.0,0,0,63,1,1,65.19,High,1
STU0718,10,Female,Assam,5.03,Low Income,11.8,0,Primary,0,1,1,0,1,56.6,57.2,49.7,52.7,-3.0,0,0,38,1,1,62.28,Medium,0
STU0719,6,Female,Bihar,3.67,Low Income,0.5,3,Graduate,1,0,0,0,0,76.2,63.0,26.4,40.4,-13.9,0,0,39,0,1,33.98,Low,0
STU0720,9,Male,Assam,0.96,Below Poverty Line,1.6,3,Primary,0,0,0,0,0,10.7,10.0,69.4,47.6,21.8,0,0,37,1,1,44.59,Medium,0
STU0721,10,Female,UP,4.4,Low Income,1.5,4,Primary,0,0,1,0,0,38.4,30.0,61.4,59.5,1.9,0,0,61,1,1,54.32,Medium,0
STU0722,6,Female,Telangana,2.33,Below Poverty Line,0.7,3,Illiterate,1,1,0,0,0,66.0,73.3,74.6,50.2,24.4,0,0,35,1,1,49.18,Medium,0
STU0723,6,Female,UP,6.04,Middle Income,6.6,3,Graduate,0,1,1,1,1,59.0,56.0,48.7,43.0,5.8,0,0,35,1,1,68.73,High,1
STU0724,9,Male,Bihar,4.63,Low Income,5.7,4,Secondary,1,0,0,0,0,80.9,83.2,75.4,77.3,-1.9,0,0,56,1,1,7.59,Low,0
STU0725,8,Male,UP,3.66,Low Income,2.6,4,Secondary,0,1,0,0,0,60.4,50.5,55.7,56.0,-0.3,0,0,31,0,1,43.48,Medium,0
STU0726,9,Male,Telangana,3.07,Low Income,3.1,2,Primary,0,0,0,0,0,91.4,89.8,57.0,49.0,8.0,0,0,38,0,1,26.78,Low,0
STU0727,6,Male,Jharkhand,6.25,Middle Income,0.5,3,Primary,0,1,0,1,0,43.4,51.4,93.1,39.6,53.5,0,0,34,0,1,29.74,Low,0
STU0728,9,Male,Jharkhand,2.7,Below Poverty Line,3.2,1,Primary,1,0,1,0,0,61.5,52.9,46.3,26.2,20.1,1,1,63,1,1,49.17,Medium,0
STU0729,6,Male,Odisha,0.45,Below Poverty Line,6.3,0,Illiterate,1,0,0,1,0,95.9,92.0,77.1,54.2,22.9,0,0,43,1,1,35.0,Low,0
STU0730,6,Male,UP,3.46,Low Income,3.4,5,Secondary,0,0,0,1,0,42.6,24.0,63.6,34.6,29.1,1,0,39,1,1,59.02,Medium,0
STU0731,6,Female,Telangana,4.19,Low Income,1.2,0,Graduate,0,0,0,0,1,64.0,51.4,44.7,70.1,-25.4,0,0,36,0,1,32.18,Low,0
STU0732,9,Male,Telangana,2.13,Below Poverty Line,4.4,4,Illiterate,1,0,0,0,1,66.7,58.3,31.3,58.5,-27.2,0,0,49,0,1,64.38,Medium,0
STU0733,8,Male,MP,2.39,Below Poverty Line,1.8,5,Illiterate,1,1,0,0,0,72.8,57.2,36.4,84.5,-48.1,0,0,40,0,1,50.29,Medium,0
STU0734,8,Female,Assam,3.2,Low Income,3.1,4,Secondary,0,1,1,0,0,86.2,94.4,75.4,61.8,13.6,0,0,42,1,1,42.82,Medium,0
STU0735,7,Female,Bihar,0.52,Below Poverty Line,2.7,2,Illiterate,1,0,0,0,0,64.4,51.0,86.2,45.6,40.6,0,0,46,1,1,43.24,Medium,0
STU0736,10,Female,Telangana,5.44,Low Income,1.9,3,Primary,0,0,0,0,1,68.2,71.0,56.6,26.0,30.6,1,0,62,1,1,40.79,Medium,0
STU0737,7,Female,Rajasthan,3.25,Low Income,5.1,4,Secondary,1,0,0,0,0,57.4,54.2,57.6,71.7,-14.1,0,0,39,0,1,39.33,Low,0
STU0738,9,Female,UP,7.1,Middle Income,8.6,4,Primary,0,0,0,0,1,62.8,58.1,69.0,35.9,33.1,0,0,63,1,1,39.22,Low,0
STU0739,7,Female,Bihar,5.33,Low Income,0.5,0,Secondary,1,0,0,0,0,80.5,90.3,56.3,51.1,5.3,0,0,42,1,1,11.64,Low,0
STU0740,7,Male,MP,2.94,Below Poverty Line,10.8,3,Primary,0,0,1,1,1,85.3,57.7,74.8,86.5,-11.7,0,0,54,1,1,57.69,Medium,0
STU0741,7,Male,MP,1.7,Below Poverty Line,2.9,2,Secondary,0,1,0,0,1,58.0,51.1,60.2,68.4,-8.1,0,0,62,1,0,43.82,Medium,0
STU0742,7,Male,Telangana,4.19,Low Income,4.8,4,Secondary,0,0,0,0,1,86.3,70.5,57.4,64.6,-7.2,0,0,39,1,1,22.14,Low,0
STU0743,9,Male,Telangana,5.23,Low Income,7.7,4,Secondary,1,0,0,0,1,51.1,26.5,42.4,74.1,-31.6,0,0,53,1,1,54.67,Medium,0
STU0744,8,Male,Assam,1.31,Below Poverty Line,2.5,4,Illiterate,1,0,0,0,0,52.5,35.6,38.0,73.4,-35.4,0,0,34,0,1,61.64,Medium,0
STU0745,6,Female,UP,1.28,Below Poverty Line,7.2,0,Illiterate,1,0,0,0,1,83.0,78.1,0.0,84.9,-84.9,0,0,39,0,0,59.42,Medium,0
STU0746,10,Female,Telangana,5.86,Low Income,0.8,4,Illiterate,1,0,1,0,0,65.1,52.9,77.2,47.8,29.5,0,0,56,1,0,44.38,Medium,0
STU0747,7,Female,UP,4.05,Low Income,0.7,4,Primary,0,1,0,0,1,36.3,40.2,52.4,51.6,0.8,0,0,62,1,0,45.92,Medium,0
STU0748,8,Male,Telangana,3.51,Low Income,4.3,0,Secondary,1,0,0,0,0,78.6,71.5,47.8,42.3,5.5,0,0,57,0,1,22.02,Low,0
STU0749,10,Female,Bihar,2.81,Below Poverty Line,8.2,4,Primary,1,0,1,0,0,74.1,65.8,19.9,57.4,-37.6,0,0,32,1,1,61.16,Medium,0
STU0750,8,Female,Odisha,5.42,Low Income,8.9,3,Secondary,0,1,1,0,0,25.0,16.8,43.5,55.8,-12.3,0,0,60,1,1,70.82,High,1
STU0751,6,Male,UP,1.98,Below Poverty Line,4.1,3,Primary,0,0,0,0,0,53.0,47.0,41.1,28.2,12.9,1,0,58,0,1,48.81,Medium,0
STU0752,10,Female,Bihar,2.01,Below Poverty Line,3.0,0,Primary,0,1,0,0,1,60.3,51.1,40.7,46.9,-6.2,0,0,50,0,0,48.78,Medium,0
STU0753,8,Male,MP,1.58,Below Poverty Line,1.6,3,Secondary,0,0,1,0,0,68.9,55.4,61.0,82.5,-21.5,0,0,61,0,1,38.74,Low,0
STU0754,7,Male,Rajasthan,1.76,Below Poverty Line,15.6,5,Primary,0,0,1,0,0,15.5,20.4,57.2,62.2,-5.0,0,0,57,0,1,72.77,High,1
STU0755,6,Female,Jharkhand,2.72,Below Poverty Line,1.5,5,Secondary,0,1,0,0,0,81.5,70.3,30.5,70.2,-39.7,0,0,50,1,0,45.72,Medium,0
STU0756,9,Male,Jharkhand,8.59,Middle Income,5.5,5,Illiterate,1,1,0,0,1,35.6,26.8,31.6,56.0,-24.3,0,0,64,1,1,61.48,Medium,0
STU0757,8,Male,Telangana,3.73,Low Income,3.0,2,Graduate,0,0,0,1,0,92.8,92.1,31.6,25.9,5.7,1,1,59,1,0,35.42,Low,0
STU0758,8,Female,Odisha,4.35,Low Income,3.8,4,Primary,1,0,0,0,1,26.3,24.4,87.6,55.8,31.8,0,0,46,1,1,46.4,Medium,0
STU0759,10,Female,Bihar,1.65,Below Poverty Line,2.0,2,Secondary,0,1,0,1,0,62.8,48.9,81.9,75.7,6.2,0,0,58,1,0,51.42,Medium,0
STU0760,9,Male,Assam,4.23,Low Income,13.4,3,Illiterate,1,0,0,0,0,35.0,37.5,39.7,37.8,1.8,0,0,31,1,0,49.35,Medium,0
STU0761,6,Male,Bihar,3.0,Low Income,3.4,0,Primary,1,0,1,0,0,93.6,94.0,19.4,70.7,-51.3,0,0,62,1,1,39.35,Low,0
STU0762,7,Male,Assam,2.48,Below Poverty Line,11.1,5,Graduate,0,1,0,1,0,26.7,23.5,57.3,29.1,28.2,1,0,33,1,1,82.57,High,1
STU0763,6,Female,Odisha,5.63,Low Income,0.5,0,Secondary,0,0,0,0,0,78.2,68.9,55.8,58.3,-2.5,0,0,54,1,1,8.92,Low,0
STU0764,9,Male,UP,5.32,Low Income,3.4,2,Illiterate,1,1,0,0,0,78.4,69.4,60.7,67.3,-6.6,0,0,34,1,1,45.37,Medium,0
STU0765,6,Male,Rajasthan,2.3,Below Poverty Line,5.1,3,Primary,0,1,0,1,0,79.1,72.1,68.3,52.7,15.7,0,0,33,1,1,42.72,Medium,0
STU0766,8,Female,Assam,4.08,Low Income,5.5,4,Primary,1,1,0,0,1,56.9,39.5,63.1,100.0,-36.9,0,0,58,0,0,57.18,Medium,0
STU0767,9,Female,Jharkhand,6.18,Middle Income,9.4,3,Illiterate,1,1,0,0,0,24.2,18.8,34.9,49.6,-14.7,0,0,37,0,1,66.66,High,1
STU0768,10,Male,Telangana,7.03,Middle Income,0.5,5,Secondary,0,0,0,0,0,52.7,56.7,60.3,48.2,12.1,0,0,49,1,1,20.58,Low,0
STU0769,7,Male,MP,4.01,Low Income,0.5,3,Illiterate,1,0,0,0,0,50.4,54.2,70.4,61.5,8.9,0,0,35,1,1,26.97,Low,0
STU0770,9,Female,UP,5.32,Low Income,2.6,0,Primary,1,0,1,0,0,25.2,16.4,42.0,45.2,-3.2,0,0,61,1,1,55.97,Medium,0
STU0771,6,Male,Telangana,4.38,Low Income,0.5,1,Secondary,0,1,0,0,0,52.0,57.7,60.4,33.5,26.9,1,1,34,0,0,43.02,Medium,0
STU0772,9,Male,Bihar,3.53,Low Income,14.7,5,Primary,0,1,1,0,0,48.5,62.5,45.0,39.3,5.7,0,0,49,1,1,66.6,High,1
STU0773,6,Female,UP,2.22,Below Poverty Line,1.0,4,Secondary,0,0,0,0,0,46.4,38.2,90.9,70.9,20.0,0,0,33,1,1,45.4,Medium,0
STU0774,7,Male,Odisha,4.19,Low Income,2.6,5,Graduate,0,0,1,0,0,89.9,91.8,31.1,52.8,-21.7,0,0,51,1,1,35.59,Low,0
STU0775,9,Female,UP,2.97,Below Poverty Line,0.5,5,Illiterate,1,1,0,0,1,48.4,20.8,75.8,86.9,-11.1,0,0,62,1,1,60.47,Medium,0
STU0776,6,Male,Odisha,4.46,Low Income,3.0,4,Secondary,0,0,0,0,0,22.3,10.0,24.9,50.5,-25.6,0,0,60,1,1,52.21,Medium,0
STU0777,6,Male,Telangana,1.98,Below Poverty Line,1.9,5,Illiterate,1,0,1,0,0,91.9,87.8,87.3,70.1,17.2,0,0,58,1,1,36.46,Low,0
STU0778,9,Male,UP,4.19,Low Income,0.5,0,Primary,0,1,0,0,0,53.8,38.8,34.5,66.7,-32.2,0,0,34,0,1,36.18,Low,0
STU0779,9,Male,UP,1.92,Below Poverty Line,1.6,3,Illiterate,1,1,0,0,0,93.4,100.0,58.4,50.2,8.2,0,0,39,1,1,28.8,Low,0
STU0780,8,Male,UP,1.62,Below Poverty Line,2.0,0,Illiterate,1,1,0,1,0,85.9,86.9,25.7,43.1,-17.4,0,0,40,1,1,47.72,Medium,0
STU0781,9,Male,Telangana,6.34,Middle Income,18.4,3,Primary,1,1,0,1,0,69.7,74.4,30.7,28.6,2.1,1,0,51,1,1,51.7,Medium,0
STU0782,8,Female,UP,4.11,Low Income,0.9,1,Primary,0,0,0,1,0,54.1,48.8,71.2,67.4,3.8,0,0,53,1,1,45.03,Medium,0
STU0783,7,Female,Rajasthan,1.43,Below Poverty Line,3.1,5,Secondary,0,1,0,1,0,37.1,22.0,73.5,78.4,-4.9,0,0,50,0,0,74.64,High,1
STU0784,7,Female,UP,3.58,Low Income,17.5,1,Secondary,0,0,1,0,0,33.0,22.8,59.3,31.0,28.3,1,1,45,1,1,80.39,High,1
STU0785,6,Female,Bihar,4.01,Low Income,6.3,2,Graduate,0,1,0,0,0,36.6,34.1,68.3,51.7,16.6,0,0,31,1,0,40.39,Medium,0
STU0786,10,Male,Bihar,4.22,Low Income,20.1,3,Primary,0,0,0,0,1,83.3,71.9,73.8,46.7,27.1,0,0,44,1,1,25.14,Low,0
STU0787,8,Female,Jharkhand,5.37,Low Income,13.8,0,Illiterate,1,0,0,1,0,67.1,68.8,42.7,67.4,-24.7,0,0,55,0,1,51.73,Medium,0
STU0788,7,Male,Jharkhand,3.58,Low Income,2.7,0,Primary,0,0,0,0,1,65.8,67.9,29.8,52.4,-22.6,0,0,59,0,1,36.48,Low,0
STU0789,7,Female,Bihar,2.0,Below Poverty Line,4.8,5,Primary,1,0,0,0,0,64.1,59.2,54.8,80.5,-25.7,0,0,31,1,1,41.31,Medium,0
STU0790,10,Female,UP,1.49,Below Poverty Line,0.5,0,Primary,1,1,0,0,0,64.1,40.8,44.6,51.5,-6.9,0,0,58,1,1,56.33,Medium,0
STU0791,6,Female,Telangana,3.52,Low Income,2.3,2,Secondary,0,1,1,0,0,30.8,43.0,62.0,37.0,25.0,0,0,35,1,1,53.51,Medium,0
STU0792,8,Female,Assam,4.62,Low Income,6.6,4,Primary,1,1,0,0,0,65.1,58.0,64.9,50.0,14.8,0,0,30,1,1,41.77,Medium,0
STU0793,8,Female,Telangana,2.56,Below Poverty Line,2.8,0,Primary,0,1,0,0,1,93.2,100.0,42.7,51.9,-9.2,0,0,40,0,1,38.56,Low,0
STU0794,8,Male,UP,2.18,Below Poverty Line,4.9,5,Illiterate,1,0,0,0,0,38.7,40.2,67.7,66.9,0.7,0,0,52,1,0,41.99,Medium,0
STU0795,6,Male,UP,2.04,Below Poverty Line,5.5,1,Illiterate,1,1,0,1,0,36.5,29.4,66.8,51.7,15.1,0,0,55,0,1,68.28,High,1
STU0796,10,Female,UP,2.3,Below Poverty Line,1.2,0,Illiterate,1,1,0,0,0,61.2,60.7,68.0,65.5,2.5,0,0,60,1,1,47.47,Medium,0
STU0797,10,Male,UP,3.27,Low Income,8.3,0,Illiterate,1,1,0,0,0,40.7,15.5,47.7,44.6,3.1,0,0,44,1,0,63.95,Medium,0
STU0798,8,Female,Odisha,2.8,Below Poverty Line,2.5,0,Secondary,1,0,1,1,0,71.4,76.7,69.0,53.0,16.0,0,0,38,1,1,53.73,Medium,0
STU0799,9,Female,Telangana,1.19,Below Poverty Line,0.9,5,Illiterate,1,0,0,1,1,53.7,74.3,64.4,44.7,19.7,0,0,63,0,0,60.54,Medium,0
STU0800,10,Male,MP,5.86,Low Income,8.0,4,Secondary,0,1,0,0,0,60.5,34.6,66.5,43.6,22.9,0,0,46,1,1,35.44,Low,0
STU0801,9,Female,Telangana,5.64,Low Income,2.2,0,Primary,0,0,1,0,1,83.6,75.7,85.2,79.7,5.5,0,0,64,0,0,27.55,Low,0
STU0802,6,Female,Telangana,2.36,Below Poverty Line,5.6,4,Illiterate,1,1,1,0,0,72.4,66.4,60.9,45.8,15.1,0,0,32,0,1,64.83,Medium,0
STU0803,8,Female,Jharkhand,3.37,Low Income,3.2,4,Secondary,0,1,0,0,0,71.3,75.1,44.1,52.1,-8.0,0,0,40,1,1,42.06,Medium,0
STU0804,8,Female,UP,1.53,Below Poverty Line,1.9,2,Primary,0,0,0,0,1,36.9,53.0,35.0,75.8,-40.7,0,0,57,1,1,40.62,Medium,0
STU0805,7,Female,Odisha,2.42,Below Poverty Line,6.6,1,Illiterate,1,1,0,1,1,56.5,55.3,75.3,70.8,4.6,0,0,57,1,1,59.75,Medium,0
STU0806,9,Female,Rajasthan,0.21,Below Poverty Line,3.5,0,Secondary,0,1,0,1,1,91.1,100.0,61.4,85.9,-24.5,0,0,48,0,1,47.5,Medium,0
STU0807,10,Female,Telangana,2.47,Below Poverty Line,2.0,0,Illiterate,1,1,1,0,0,73.0,69.7,85.1,66.2,18.9,0,0,31,1,1,53.78,Medium,0
STU0808,10,Male,Assam,4.19,Low Income,0.5,0,Illiterate,1,0,0,0,0,81.2,80.7,18.5,47.8,-29.3,0,0,61,0,1,27.48,Low,0
STU0809,7,Male,UP,2.71,Below Poverty Line,9.0,4,Secondary,0,1,0,0,1,88.4,86.6,71.4,93.0,-21.6,0,0,40,1,1,34.71,Low,0
STU0810,6,Female,Jharkhand,2.87,Below Poverty Line,0.5,3,Secondary,1,0,0,1,0,87.3,94.5,50.3,67.9,-17.6,0,0,45,1,1,20.88,Low,0
STU0811,10,Male,UP,5.13,Low Income,8.0,1,Illiterate,1,0,0,0,1,78.4,69.2,48.6,55.4,-6.7,0,0,40,1,1,39.28,Low,0
STU0812,9,Female,Jharkhand,3.68,Low Income,1.8,5,Illiterate,1,1,0,0,1,22.0,25.1,41.2,59.0,-17.7,0,0,32,1,1,68.68,High,1
STU0813,6,Female,Telangana,1.86,Below Poverty Line,4.1,0,Secondary,1,1,0,0,1,46.9,29.6,71.2,61.0,10.1,0,0,58,1,1,52.27,Medium,0
STU0814,10,Male,Rajasthan,4.61,Low Income,10.2,3,Primary,1,1,0,1,0,93.6,85.7,66.0,54.0,12.1,0,0,34,1,1,41.73,Medium,0
STU0815,10,Female,Odisha,2.65,Below Poverty Line,0.7,3,Illiterate,1,0,0,0,0,40.2,28.8,34.4,34.6,-0.2,1,1,57,1,1,53.46,Medium,0
STU0816,8,Female,Assam,6.82,Middle Income,3.3,3,Primary,0,0,0,1,0,51.0,46.9,58.0,85.7,-27.7,0,0,60,1,1,38.1,Low,0
STU0817,8,Male,Jharkhand,2.94,Below Poverty Line,5.8,1,Graduate,0,1,0,1,1,37.2,29.1,67.7,57.6,10.1,0,0,42,1,1,68.3,High,1
STU0818,7,Male,Odisha,1.39,Below Poverty Line,5.7,3,Illiterate,1,0,0,0,1,42.6,48.9,58.2,61.1,-2.9,0,0,54,0,1,38.87,Low,0
STU0819,6,Male,Jharkhand,2.17,Below Poverty Line,3.0,5,Secondary,1,1,1,0,1,55.4,41.6,74.9,93.3,-18.4,0,0,35,1,1,52.49,Medium,0
STU0820,7,Male,UP,2.86,Below Poverty Line,3.9,0,Primary,0,1,0,0,0,88.6,66.3,49.8,46.4,3.4,0,0,32,1,1,28.55,Low,0
STU0821,9,Female,UP,5.62,Low Income,5.7,5,Primary,0,1,0,0,0,68.7,50.1,14.4,69.1,-54.7,0,0,51,1,1,46.81,Medium,0
STU0822,6,Male,UP,2.39,Below Poverty Line,7.4,0,Secondary,0,0,0,0,1,66.1,71.0,58.4,44.5,13.8,0,0,61,1,1,38.46,Low,0
STU0823,7,Female,Bihar,1.24,Below Poverty Line,5.7,2,Graduate,0,1,0,0,0,65.4,50.7,58.3,63.5,-5.2,0,0,59,1,1,48.76,Medium,0
STU0824,7,Male,Bihar,1.57,Below Poverty Line,1.7,4,Illiterate,1,1,0,0,0,61.8,60.8,60.6,61.4,-0.8,0,0,36,1,1,62.97,Medium,0
STU0825,8,Male,Rajasthan,0.86,Below Poverty Line,22.9,3,Illiterate,1,0,0,1,1,26.3,18.3,74.9,71.4,3.5,0,0,54,1,1,81.1,High,1
STU0826,10,Female,UP,3.91,Low Income,2.3,5,Graduate,1,0,0,0,0,16.1,19.3,19.9,78.5,-58.7,0,0,31,0,0,53.7,Medium,0
STU0827,7,Female,MP,2.6,Below Poverty Line,0.5,4,Secondary,0,0,0,0,0,48.0,40.7,50.7,48.1,2.6,0,0,37,1,1,50.83,Medium,0
STU0828,7,Male,UP,4.48,Low Income,1.8,4,Primary,1,0,0,0,0,69.8,92.5,38.4,82.1,-43.7,0,0,62,1,1,6.8,Low,0
STU0829,9,Male,UP,4.88,Low Income,0.5,4,Primary,0,1,0,0,1,75.6,89.6,33.3,83.3,-50.0,0,0,57,1,1,34.43,Low,0
STU0830,7,Male,Rajasthan,2.85,Below Poverty Line,0.5,4,Secondary,0,1,0,0,1,62.5,54.3,53.7,53.8,-0.1,0,0,39,1,1,49.49,Medium,0
STU0831,6,Male,Odisha,5.46,Low Income,1.3,4,Secondary,0,1,0,0,0,65.1,55.6,67.6,57.9,9.7,0,0,47,1,1,38.29,Low,0
STU0832,7,Female,MP,0.66,Below Poverty Line,0.5,0,Graduate,1,0,0,1,1,28.5,54.8,60.4,49.6,10.8,0,0,42,1,1,55.77,Medium,0
STU0833,6,Male,MP,4.35,Low Income,4.7,1,Primary,0,1,0,0,0,36.0,20.2,42.6,52.8,-10.2,0,0,50,1,1,51.27,Medium,0
STU0834,6,Male,UP,5.48,Low Income,0.5,3,Illiterate,1,0,1,1,0,38.8,33.3,52.4,37.5,14.8,0,0,62,1,1,66.76,High,1
STU0835,8,Male,Rajasthan,3.0,Below Poverty Line,0.9,3,Primary,1,1,0,1,1,82.4,77.6,71.7,71.2,0.5,0,0,52,1,1,46.71,Medium,0
STU0836,7,Female,Telangana,2.23,Below Poverty Line,0.5,0,Primary,0,0,0,0,0,16.6,11.6,67.3,23.1,44.2,1,1,30,1,1,61.72,Medium,0
STU0837,10,Female,Bihar,6.25,Middle Income,0.5,5,Primary,1,1,0,0,0,60.0,37.6,45.1,46.1,-1.1,0,0,50,0,1,39.02,Low,0
STU0838,7,Male,Bihar,1.69,Below Poverty Line,1.2,0,Primary,1,1,0,0,0,59.0,59.0,43.9,57.2,-13.3,0,0,34,0,1,41.89,Medium,0
STU0839,8,Female,Telangana,3.38,Low Income,3.4,4,Illiterate,1,1,1,1,0,60.4,45.7,24.1,80.1,-56.0,0,0,64,1,0,93.21,High,1
STU0840,8,Male,UP,2.02,Below Poverty Line,13.4,1,Primary,0,1,0,0,0,60.3,69.7,47.3,48.7,-1.5,0,0,47,1,1,45.01,Medium,0
STU0841,6,Male,Assam,2.04,Below Poverty Line,8.3,3,Secondary,0,1,0,0,0,23.7,10.0,23.8,65.3,-41.5,0,0,58,1,0,70.7,High,1
STU0842,8,Female,Assam,1.31,Below Poverty Line,8.3,5,Secondary,1,0,0,0,1,84.7,80.3,92.2,56.6,35.6,0,0,55,1,1,35.84,Low,0
